variable_source_id,geom_dependency_uuid,variable_name,variable_desc,data_source_uuid,geom_join_column,attr_concept_id,attr_start_date,attr_end_date,attr_source_value,value_as_number_col,value_source_value,unit_concept_id,value_as_concept_id,dataset_type
3060,7700,AHRQ_ACS_PCT_INC50,AHRQ 2015: ACS_PCT_INC50,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_pct_inc50,acs_pct_inc50,acs_pct_inc50,,,AHRQ
3061,7700,AHRQ_ACS_PCT_INC50,AHRQ 2016: ACS_PCT_INC50,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_pct_inc50,acs_pct_inc50,acs_pct_inc50,,,AHRQ
3062,7700,AHRQ_ACS_PCT_INC50,AHRQ 2017: ACS_PCT_INC50,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_pct_inc50,acs_pct_inc50,acs_pct_inc50,,,AHRQ
3063,7700,AHRQ_ACS_PCT_INC50,AHRQ 2019: ACS_PCT_INC50,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_pct_inc50,acs_pct_inc50,acs_pct_inc50,,,AHRQ
3064,7700,AHRQ_ACS_PCT_INC50,AHRQ 2020: ACS_PCT_INC50,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_pct_inc50,acs_pct_inc50,acs_pct_inc50,,,AHRQ
3065,7700,AHRQ_ACS_PCT_INC50,AHRQ 2021: ACS_PCT_INC50,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_pct_inc50,acs_pct_inc50,acs_pct_inc50,,,AHRQ
3066,7700,AHRQ_ACS_PCT_INC50,AHRQ 2022: ACS_PCT_INC50,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_pct_inc50,acs_pct_inc50,acs_pct_inc50,,,AHRQ
3067,7700,AHRQ_ACS_PCT_INC50,AHRQ 2023: ACS_PCT_INC50,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_pct_inc50,acs_pct_inc50,acs_pct_inc50,,,AHRQ
3068,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2009: ACS_PCT_INC50_ABOVE65,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3069,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2010: ACS_PCT_INC50_ABOVE65,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3070,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2011: ACS_PCT_INC50_ABOVE65,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3071,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2012: ACS_PCT_INC50_ABOVE65,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3072,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2013: ACS_PCT_INC50_ABOVE65,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3073,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2014: ACS_PCT_INC50_ABOVE65,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3074,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2015: ACS_PCT_INC50_ABOVE65,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3075,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2016: ACS_PCT_INC50_ABOVE65,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3076,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2017: ACS_PCT_INC50_ABOVE65,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3077,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2018: ACS_PCT_INC50_ABOVE65,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3078,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2019: ACS_PCT_INC50_ABOVE65,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3079,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2020: ACS_PCT_INC50_ABOVE65,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3080,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2021: ACS_PCT_INC50_ABOVE65,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3081,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2022: ACS_PCT_INC50_ABOVE65,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3082,7700,AHRQ_ACS_PCT_INC50_ABOVE65,AHRQ 2023: ACS_PCT_INC50_ABOVE65,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_pct_inc50_above65,acs_pct_inc50_above65,acs_pct_inc50_above65,,,AHRQ
3083,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2009: ACS_PCT_INC50_BELOW17,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3084,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2010: ACS_PCT_INC50_BELOW17,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3085,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2011: ACS_PCT_INC50_BELOW17,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3086,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2013: ACS_PCT_INC50_BELOW17,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3087,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2014: ACS_PCT_INC50_BELOW17,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3088,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2015: ACS_PCT_INC50_BELOW17,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3089,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2016: ACS_PCT_INC50_BELOW17,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3090,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2017: ACS_PCT_INC50_BELOW17,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3091,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2019: ACS_PCT_INC50_BELOW17,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3092,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2020: ACS_PCT_INC50_BELOW17,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3093,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2021: ACS_PCT_INC50_BELOW17,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3094,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2022: ACS_PCT_INC50_BELOW17,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3095,7700,AHRQ_ACS_PCT_INC50_BELOW17,AHRQ 2023: ACS_PCT_INC50_BELOW17,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_pct_inc50_below17,acs_pct_inc50_below17,acs_pct_inc50_below17,,,AHRQ
3096,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2009: ACS_PCT_INFORM,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3097,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2010: ACS_PCT_INFORM,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3098,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2011: ACS_PCT_INFORM,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3099,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2012: ACS_PCT_INFORM,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3100,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2013: ACS_PCT_INFORM,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3101,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2014: ACS_PCT_INFORM,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3102,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2015: ACS_PCT_INFORM,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3103,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2016: ACS_PCT_INFORM,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3104,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2017: ACS_PCT_INFORM,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3105,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2018: ACS_PCT_INFORM,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3106,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2019: ACS_PCT_INFORM,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3107,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2020: ACS_PCT_INFORM,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3108,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2021: ACS_PCT_INFORM,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3109,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2022: ACS_PCT_INFORM,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3110,7700,AHRQ_ACS_PCT_INFORM,AHRQ 2023: ACS_PCT_INFORM,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_pct_inform,acs_pct_inform,acs_pct_inform,,,AHRQ
3111,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2009: ACS_PCT_LT_HS,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3112,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2010: ACS_PCT_LT_HS,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3113,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2011: ACS_PCT_LT_HS,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3114,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2012: ACS_PCT_LT_HS,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3115,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2013: ACS_PCT_LT_HS,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3116,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2014: ACS_PCT_LT_HS,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3117,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2015: ACS_PCT_LT_HS,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3118,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2016: ACS_PCT_LT_HS,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3119,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2018: ACS_PCT_LT_HS,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3120,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2019: ACS_PCT_LT_HS,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3121,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2020: ACS_PCT_LT_HS,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3122,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2021: ACS_PCT_LT_HS,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3123,7700,AHRQ_ACS_PCT_LT_HS,AHRQ 2022: ACS_PCT_LT_HS,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_pct_lt_hs,acs_pct_lt_hs,acs_pct_lt_hs,,,AHRQ
3124,7700,AHRQ_ACS_PCT_MALE,AHRQ 2009: ACS_PCT_MALE,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3125,7700,AHRQ_ACS_PCT_MALE,AHRQ 2010: ACS_PCT_MALE,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3126,7700,AHRQ_ACS_PCT_MALE,AHRQ 2011: ACS_PCT_MALE,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3127,7700,AHRQ_ACS_PCT_MALE,AHRQ 2012: ACS_PCT_MALE,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3128,7700,AHRQ_ACS_PCT_MALE,AHRQ 2013: ACS_PCT_MALE,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3129,7700,AHRQ_ACS_PCT_MALE,AHRQ 2014: ACS_PCT_MALE,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3130,7700,AHRQ_ACS_PCT_MALE,AHRQ 2015: ACS_PCT_MALE,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3131,7700,AHRQ_ACS_PCT_MALE,AHRQ 2016: ACS_PCT_MALE,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3132,7700,AHRQ_ACS_PCT_MALE,AHRQ 2017: ACS_PCT_MALE,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3133,7700,AHRQ_ACS_PCT_MALE,AHRQ 2018: ACS_PCT_MALE,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3134,7700,AHRQ_ACS_PCT_MALE,AHRQ 2019: ACS_PCT_MALE,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3135,7700,AHRQ_ACS_PCT_MALE,AHRQ 2020: ACS_PCT_MALE,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3136,7700,AHRQ_ACS_PCT_MALE,AHRQ 2021: ACS_PCT_MALE,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3137,7700,AHRQ_ACS_PCT_MALE,AHRQ 2022: ACS_PCT_MALE,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3138,7700,AHRQ_ACS_PCT_MALE,AHRQ 2023: ACS_PCT_MALE,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_pct_male,acs_pct_male,acs_pct_male,,,AHRQ
3139,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2009: ACS_PCT_MANUFACT,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3140,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2010: ACS_PCT_MANUFACT,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3141,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2011: ACS_PCT_MANUFACT,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3142,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2012: ACS_PCT_MANUFACT,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3143,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2013: ACS_PCT_MANUFACT,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3144,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2014: ACS_PCT_MANUFACT,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3145,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2015: ACS_PCT_MANUFACT,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3146,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2016: ACS_PCT_MANUFACT,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3147,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2017: ACS_PCT_MANUFACT,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3148,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2018: ACS_PCT_MANUFACT,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3149,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2019: ACS_PCT_MANUFACT,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3150,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2020: ACS_PCT_MANUFACT,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3151,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2021: ACS_PCT_MANUFACT,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3152,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2022: ACS_PCT_MANUFACT,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3153,7700,AHRQ_ACS_PCT_MANUFACT,AHRQ 2023: ACS_PCT_MANUFACT,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_pct_manufact,acs_pct_manufact,acs_pct_manufact,,,AHRQ
3154,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2009: ACS_PCT_MARRIED_SP_AB_F,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3155,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2010: ACS_PCT_MARRIED_SP_AB_F,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3156,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2011: ACS_PCT_MARRIED_SP_AB_F,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3157,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2012: ACS_PCT_MARRIED_SP_AB_F,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3158,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2013: ACS_PCT_MARRIED_SP_AB_F,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3159,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2014: ACS_PCT_MARRIED_SP_AB_F,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3160,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2015: ACS_PCT_MARRIED_SP_AB_F,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3161,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2016: ACS_PCT_MARRIED_SP_AB_F,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3162,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2017: ACS_PCT_MARRIED_SP_AB_F,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3163,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2018: ACS_PCT_MARRIED_SP_AB_F,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3164,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2019: ACS_PCT_MARRIED_SP_AB_F,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3165,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2020: ACS_PCT_MARRIED_SP_AB_F,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3166,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2021: ACS_PCT_MARRIED_SP_AB_F,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3167,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2022: ACS_PCT_MARRIED_SP_AB_F,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3168,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_F,AHRQ 2023: ACS_PCT_MARRIED_SP_AB_F,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,acs_pct_married_sp_ab_f,,,AHRQ
3169,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_M,AHRQ 2009: ACS_PCT_MARRIED_SP_AB_M,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_pct_married_sp_ab_m,acs_pct_married_sp_ab_m,acs_pct_married_sp_ab_m,,,AHRQ
3170,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_M,AHRQ 2010: ACS_PCT_MARRIED_SP_AB_M,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_pct_married_sp_ab_m,acs_pct_married_sp_ab_m,acs_pct_married_sp_ab_m,,,AHRQ
3171,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_M,AHRQ 2011: ACS_PCT_MARRIED_SP_AB_M,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_pct_married_sp_ab_m,acs_pct_married_sp_ab_m,acs_pct_married_sp_ab_m,,,AHRQ
3172,7700,AHRQ_ACS_PCT_MARRIED_SP_AB_M,AHRQ 2012: ACS_PCT_MARRIED_SP_AB_M,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_pct_married_sp_ab_m,acs_pct_married_sp_ab_m,acs_pct_married_sp_ab_m,,,AHRQ
